,item_id,name,category,price,old_price,sellable_online,short_description,depth,height,width
3145,80346583,YPPERLIG,Tables & desks,995,No old price,TRUE,"        Table,          200x90 cm",,74,90
3146,90420332,FREKVENS,Tables & desks,265,No old price,TRUE,"        Bar table, in/outdoor,          51x51 cm",,99,51
3147,99304804,TOMMARYD,Tables & desks,595,No old price,TRUE,"        Table,          130x70 cm",,75,70
3148,9288224,STENSELE,Tables & desks,550,No old price,TRUE,"        Bar table,          70 cm",,105,
3149,39297236,NORRÅKER / NORRARYD,Tables & desks,1636,"SR 2,045",TRUE,"        Table and 4 chairs,          125x74 cm",,,74
3150,19297157,INGATORP / INGOLF,Tables & desks,1725,No old price,TRUE,"        Table and 4 chairs,          155/215 cm",,,
3151,20340758,EKEDALEN,Tables & desks,995,No old price,TRUE,"        Extendable table,          180/240x90 cm",,75,90
3152,29221435,EKEDALEN / EKEDALEN,Tables & desks,1695,No old price,TRUE,"        Table and 4 chairs,          120/180 cm",,,
3153,40400529,EKEDALEN,Tables & desks,796,SR 995,TRUE,"        Bar table,          120x80 cm",,105,80
3154,59001955,LINNMON / KRILLE,Tables & desks,385,No old price,TRUE,"        Table,          120x60 cm",,74,60
3155,90305723,ÖVRARYD,Tables & desks,440,SR 550,TRUE,"        Table top,          150x78x1.8 cm",,,78
3156,90353747,KLIMPEN,Tables & desks,550,No old price,TRUE,"        Table top,          150x75 cm",,,75
3157,9301720,TOMMARYD,Tables & desks,595,No old price,TRUE,"        Table,          130x70 cm",,75,70
3158,39047148,HILVER / GODVIN,Tables & desks,445,No old price,TRUE,"        Table,          140x65 cm",,,65
3159,39221190,TINGBY / LEIFARNE,Tables & desks,2165,No old price,TRUE,"        Table and 6 chairs,          180 cm",,,
3160,49221439,EKEDALEN / HENRIKSDAL,Tables & desks,2765,No old price,TRUE,"        Table and 6 chairs,          180/240 cm",,,
3161,49297274,NORRÅKER / NORRÅKER,Tables & desks,1266,"SR 1,385",TRUE,"        Bar table and 2 bar stools,          74 cm",,,
3162,69161482,IKEA PS 2012 / JANINGE,Tables & desks,1795,No old price,TRUE,"        Table and 4 chairs,          138 cm",,74,80
3163,79161561,TORSBY / LEIFARNE,Tables & desks,1675,No old price,TRUE,"        Table and 4 chairs,          135 cm",,73,85
3164,79241940,NORRÅKER / NORRÅKER,Tables & desks,1385,No old price,TRUE,"        Bar table and 2 bar stools,          74 cm",,104,74
3165,79320744,SVALNÄS,Tables & desks,1245,No old price,TRUE,"        Wall-mounted workspace combination,          150x35x176 cm",35,176,150
3166,89221319,EKEDALEN / TOBIAS,Tables & desks,3065,No old price,TRUE,"        Table and 6 chairs,          180/240 cm",,,
3167,89297272,NORRÅKER / NORRARYD,Tables & desks,1266,"SR 1,385",TRUE,"        Bar table and 2 bar stools,          74 cm",,,
3168,89304786,LANEBERG / KARLJAN,Tables & desks,1195,No old price,TRUE,"        Table and 4 chairs,          130/190x80 cm",,,80
3169,90252908,BEKANT,Tables & desks,620,SR 775,TRUE,"        Underframe for table top,          160x80 cm",,,80
3170,99304762,LANEBERG / KARLJAN,Tables & desks,1195,No old price,TRUE,"        Table and 4 chairs,          130/190x80 cm",,,80
3171,368814,NORDVIKEN,Tables & desks,995,No old price,FALSE,"        Bar table,          140x80 cm",,105,80
3172,9222252,LINNMON / ALVARET,Tables & desks,439,No old price,TRUE,"        Table,          100x60 cm",,74,60
3173,9229791,ÅMLIDEN / TORSKLINT,Tables & desks,695,No old price,TRUE,"        Table,          120x60 cm",,74,60
3174,9246088,MÖRBYLÅNGA / BERNHARD,Tables & desks,5275,No old price,TRUE,"        Table and 4 chairs,          140x85 cm",,74,85
3175,9297129,STENSELE / RÖNNINGE,Tables & desks,1140,No old price,TRUE,"        Table and 2 chairs,          70 cm",,,
3176,9330874,HILVER / LERBERG,Tables & desks,435,No old price,TRUE,"        Table,          140x65 cm",,,65
3177,10412171,IDÅSEN,Tables & desks,2395,No old price,TRUE,"        Underframe sit/stand f table tp, el,          146x70 cm",,124,70
3178,19046574,BEKANT,Tables & desks,5300,No old price,TRUE,"        Desk combination,          320x220 cm",220,,
3179,19103183,VÄSTANBY/VÄSTANÅ / BERNHARD,Tables & desks,4295,"SR 4,475",TRUE,"        Table and 4 chairs,          170 cm",,75,78
3180,19250697,LISABO / SVENBERTIL,Tables & desks,1675,No old price,TRUE,"        Table and 4 chairs,          140x78 cm",,74,78
3181,19277036,MÖCKELBY / FANBYN,Tables & desks,4145,No old price,TRUE,"        Table and 6 chairs,          235x100 cm",,74,100
3182,19285927,INGATORP / SAKARIAS,Tables & desks,4025,No old price,TRUE,"        Table and 4 chairs,          110/155 cm",,,
3183,19297261,NORRÅKER / NORRARYD,Tables & desks,915,"SR 1,045",TRUE,"        Table and 2 chairs,          74x74 cm",,,74
3184,29161573,MÖRBYLÅNGA / BERNHARD,Tables & desks,6965,No old price,TRUE,"        Table and 6 chairs,          220x100 cm",,74,100
3185,29259838,MÖRBYLÅNGA / VOLFGANG,Tables & desks,4745,No old price,TRUE,"        Table and 6 chairs,          220x100 cm",,74,100
3186,29296874,EKEDALEN / EKEDALEN,Tables & desks,1245,No old price,FALSE,"        Table and 2 chairs,          80/120 cm",,,
3187,29297227,STENSELE / NORRARYD,Tables & desks,1340,No old price,TRUE,        Bar table and 2 bar stools,,,
3188,29297232,NORRÅKER / NORRARYD,Tables & desks,1636,"SR 2,045",TRUE,"        Table and 4 chairs,          125x74 cm",,,74
3189,39161488,MELLTORP / JANINGE,Tables & desks,919,"SR 1,099",TRUE,"        Table and 4 chairs,          125 cm",,72,75
3190,39229940,LINNMON / TORSKLINT,Tables & desks,575,No old price,TRUE,"        Table,          150x75 cm",,74,75
3191,39286898,BEKANT,Tables & desks,1100,No old price,TRUE,"        Storage unit with smart lock,          41x101 cm",45,101,41
3192,39297123,LISABO / RÖNNINGE,Tables & desks,2075,No old price,TRUE,"        Table and 4 chairs,          140x78 cm",,,78
3193,39297255,NORRÅKER / RÖNNINGE,Tables & desks,1085,No old price,TRUE,"        Table and 2 chairs,          74x74 cm",,,74
3194,39305161,NORDVIKEN / HENRIKSDAL,Tables & desks,2675,No old price,TRUE,"        Table and 4 chairs,          152/223x95 cm",,,95
3195,39307706,VEDBO / VEDBO,Tables & desks,5865,No old price,TRUE,"        Table and 6 chairs,          240x105 cm",,,105
3196,40247207,DALSHULT,Tables & desks,575,No old price,TRUE,        Underframe,,71,78
3197,49103247,LISABO / JANINGE,Tables & desks,1595,No old price,TRUE,"        Table and 4 chairs,          140x78 cm",,74,78
3198,49221321,EKEDALEN / ODGER,Tables & desks,2765,No old price,TRUE,"        Table and 6 chairs,          180/240 cm",,,
3199,49229261,EKEDALEN / HENRIKSDAL,Tables & desks,2765,No old price,TRUE,"        Table and 6 chairs,          180/240 cm",,,
3200,49252181,LISABO / SVENBERTIL,Tables & desks,1475,No old price,TRUE,"        Table and 4 chairs,          140x78 cm",,74,78
3201,49305165,NORDVIKEN / NORDVIKEN,Tables & desks,2395,No old price,TRUE,"        Table and 4 chairs,          152/223x95 cm",,,95
3202,49390314,LINNMON / ALEX,Tables & desks,565,No old price,TRUE,"        Table,          150x75 cm",,74,75
3203,50420386,VEDBO,Tables & desks,2295,No old price,TRUE,"        Dining table,          240x105 cm",,75,105
3204,59047147,HILVER / GERTON,Tables & desks,665,No old price,TRUE,"        Table,          140x65 cm",,,65
3205,59161562,TORSBY / BERNHARD,Tables & desks,3875,No old price,TRUE,"        Table and 4 chairs,          135 cm",,,
3206,59214216,LINNMON / KRILLE,Tables & desks,415,No old price,TRUE,"        Table,          120x60 cm",,74,60
3207,59229915,ÅMLIDEN / ALVARET,Tables & desks,675,No old price,TRUE,"        Table,          120x60 cm",,74,60
3208,59246043,MÖRBYLÅNGA / BERNHARD,Tables & desks,5275,No old price,TRUE,"        Table and 4 chairs,          140x85 cm",,74,85
3209,59252190,TINGBY / LEIFARNE,Tables & desks,2165,No old price,TRUE,"        Table and 6 chairs,          180x90 cm",,,
3210,59305042,LISABO / ODGER,Tables & desks,1875,No old price,TRUE,"        Table and 4 chairs,          140x78 cm",,74,78
3211,59305061,MÖRBYLÅNGA / ODGER,Tables & desks,4265,No old price,TRUE,"        Table and 6 chairs,          220x100 cm",,,100
3212,59305155,NORDVIKEN / NORDVIKEN,Tables & desks,2395,No old price,TRUE,"        Table and 4 chairs,          152/223x95 cm",,,95
3213,69161203,RYDEBÄCK/BACKARYD / JANINGE,Tables & desks,1215,"SR 1,395",TRUE,"        Table and 4 chairs,          150 cm",,75,78
3214,69221320,EKEDALEN / HENRIKSDAL,Tables & desks,4565,No old price,TRUE,"        Table and 6 chairs,          180/240 cm",,,
3215,69221339,EKEDALEN / HENRIKSDAL,Tables & desks,1975,No old price,TRUE,"        Table and 4 chairs,          120/180 cm",,,
3216,69221438,EKEDALEN / ODGER,Tables & desks,1975,No old price,TRUE,"        Table and 4 chairs,          120/180 cm",,,
3217,69251821,MÖRBYLÅNGA / VOLFGANG,Tables & desks,3795,No old price,TRUE,"        Table and 4 chairs,          140x85 cm",,74,85
3218,69297230,NORRÅKER / RÖNNINGE,Tables & desks,1976,"SR 2,125",TRUE,"        Table and 4 chairs,          125x74 cm",,,74
3219,69304221,EKEDALEN / EKEDALEN,Tables & desks,2176,"SR 2,375",TRUE,        Bar table and 4 bar stools,,,
3220,69305174,NORDVIKEN / NORRARYD,Tables & desks,2535,"SR 2,795",TRUE,"        Table and 4 chairs,          152/223x95 cm",,,95
3221,69325855,KLIMPEN / TORSKLINT,Tables & desks,950,No old price,TRUE,"        Table,          150x75 cm",,73,75
3222,79213895,KLIMPEN,Tables & desks,1390,No old price,TRUE,"        Table,          150x75 cm",,73,75
3223,79229212,EKEDALEN / ODGER,Tables & desks,2765,No old price,TRUE,"        Table and 6 chairs,          180/240 cm",,,
3224,79277019,MÖCKELBY / ODGER,Tables & desks,4265,No old price,TRUE,"        Table and 6 chairs,          235x100 cm",,74,100
3225,79297300,MÖRBYLÅNGA / BALTSAR,Tables & desks,4675,No old price,TRUE,"        Table and 4 chairs,          140x85 cm",,,85
3226,79304763,NORDVIKEN / NORDVIKEN,Tables & desks,3345,No old price,TRUE,"        Table and 6 chairs,          210/289x105 cm",,,105
3227,79335552,LINNMON / ALEX,Tables & desks,550,No old price,TRUE,"        Table,          150x75 cm",,74,75
3228,89161565,VÄSTANBY/VÄSTANÅ / BERNHARD,Tables & desks,4295,"SR 4,475",TRUE,"        Table and 4 chairs,          170 cm",,75,78
3229,89280380,NORRÅKER / NORRARYD,Tables & desks,1385,No old price,TRUE,"        Bar table and 2 bar stools,          74 cm",,104,74
3230,89280714,MÖRBYLÅNGA / BERNHARD,Tables & desks,5275,No old price,TRUE,"        Table and 4 chairs,          140x85 cm",,,85
3231,89280766,EKEDALEN / BERNHARD,Tables & desks,3775,No old price,TRUE,"        Table and 4 chairs,          120/180 cm",,,
3232,99221446,EKEDALEN / BERNHARD,Tables & desks,5465,No old price,TRUE,"        Table and 6 chairs,          180/240 cm",,,
3233,99222257,LINNMON / ALVARET,Tables & desks,465,No old price,TRUE,"        Table,          120x60 cm",,74,60
3234,99229937,LINNMON / TORSKLINT,Tables & desks,485,No old price,TRUE,"        Table,          120x60 cm",,74,60
3235,90247139,BACKARYD,Tables & desks,195,No old price,TRUE,        Underframe,,71,74
3236,99246098,MÖRBYLÅNGA / ODGER,Tables & desks,3475,No old price,TRUE,"        Table and 4 chairs,          140x85 cm",,74,85
3237,99304781,LANEBERG / KARLJAN,Tables & desks,1195,No old price,TRUE,"        Table and 4 chairs,          130/190x80 cm",,,80
3238,99304795,LANEBERG / SVENBERTIL,Tables & desks,1475,No old price,TRUE,"        Table and 4 chairs,          130/190x80 cm",,,80
3239,99305177,NORDVIKEN / LEIFARNE,Tables & desks,2275,No old price,TRUE,"        Table and 4 chairs,          152/223x95 cm",,,95
3240,471222,VESKEN,Trolleys,39,No old price,FALSE,"        Trolley,          54x18x71 cm",18,71,54
3241,90443135,RÅSKOG,Trolleys,189,No old price,TRUE,"        Trolley,          35x45x78 cm",,78,45
3242,70243873,HORNAVAN,Trolleys,195,No old price,TRUE,"        Trolley,          26x48x77 cm",,77,48
3243,20399777,NISSAFORS,Trolleys,99,No old price,TRUE,"        Trolley,          50.5x30x83 cm",,83,30
3244,20463056,RÅSHULT,Trolleys,125,No old price,TRUE,"        Trolley,          38x28 cm",,65,28
3245,40463055,RÅSHULT,Trolleys,125,No old price,TRUE,"        Trolley,          38x28 cm",,65,28
3246,70303720,SUNNERSTA,Trolleys,125,No old price,TRUE,"        Trolley,          56x33 cm",,97,33
3247,60171433,GRUNDTAL,Trolleys,195,No old price,TRUE,"        Trolley,          48x24x77 cm",24,77,48
3248,20281631,RISATORP,Trolleys,245,No old price,TRUE,"        Trolley,          57x39x86 cm",,86,39
3249,59276228,VADHOLMA,Trolleys,2295,No old price,TRUE,"        Kitchen island with rack,          126x79x193 cm",79,90,126
3250,80035920,FÖRHÖJA,Trolleys,645,No old price,TRUE,"        Kitchen trolley,          100x43 cm",,90,43
3251,58487,FLYTTA,Trolleys,537,SR 895,TRUE,"        Kitchen trolley,          98x57 cm",,86,57
3252,40391657,TORNVIKEN,Trolleys,1495,No old price,TRUE,"        Kitchen island,          126x77 cm",,90,77
3253,70334057,IKEA PS 2017,Trolleys,346.5,SR 495,TRUE,"        Side table on castors,          69x40 cm",,80,40
3254,393371,TORNVIKEN,Trolleys,995,No old price,TRUE,"        Kitchen island,          72x52 cm",52,90,72
3255,80334924,KUNGSFORS,Trolleys,695,No old price,TRUE,"        Kitchen trolley,          60x40 cm",,90,40
3256,70351481,VIGGJA,Trolleys,99,No old price,TRUE,"        Tray stand,          37x50x74 cm",50,74,37
3257,60333850,BROR,Trolleys,495,No old price,TRUE,"        Trolley,          85x55 cm",,88,55
3258,90399284,RIMFORSA,Trolleys,1995,No old price,TRUE,"        Work bench,          120x63.5x92 cm",,92,63
3259,30240348,BEKVÄM,Trolleys,295,No old price,TRUE,"        Kitchen trolley,          58x50 cm",,85,50
3260,30333286,BROR,Trolleys,645,No old price,TRUE,"        Work bench,          110x55 cm",,88,55
3261,80393372,TORNVIKEN,Trolleys,1495,No old price,TRUE,"        Kitchen island,          126x77 cm",,90,77
3262,80402381,VADHOLMA,Trolleys,400,No old price,TRUE,        Rack for kitchen island,32,146,143
3263,40366115,VADHOLMA,Trolleys,1495,No old price,TRUE,"        Kitchen island,          79x63x90 cm",62,90,79
3264,40201916,STENSTORP,Trolleys,795,No old price,TRUE,"        Kitchen trolley,          45x43x90 cm",,90,43
3265,90446619,HÖGSMA,Trolleys,49,No old price,TRUE,"        Chopping board,          42x31 cm",,,30
3266,20359154,VADHOLMA,Trolleys,1895,No old price,TRUE,"        Kitchen island,          126x79x90 cm",79,90,126
3267,20391658,TORNVIKEN,Trolleys,995,No old price,TRUE,"        Kitchen island,          72x52 cm",52,90,72
3268,29297958,BESTÅ,TV & media furniture,820,No old price,TRUE,"        TV bench with drawers,          120x42x48 cm",42,48,120
3269,30441554,TIMMERVIKEN,TV & media furniture,115,No old price,TRUE,"        Door,          60x64 cm",,64,60
3270,80441556,TIMMERVIKEN,TV & media furniture,100,No old price,TRUE,"        Door/drawer front,          60x38 cm",,38,60
3271,39286855,BESTÅ / EKET,TV & media furniture,1578,No old price,TRUE,"        Cabinet combination for TV,          300x42x210 cm",42,210,300
3272,59299244,BESTÅ,TV & media furniture,1000,No old price,TRUE,"        TV bench with doors,          180x42x38 cm",42,38,180
3273,450088,LACK,TV & media furniture,50,No old price,TRUE,"        TV bench,          90x26x45 cm",26,45,90
3274,20450087,LACK,TV & media furniture,249,No old price,TRUE,"        TV bench,          149x55x35 cm",55,35,149
3275,50409874,BRIMNES,TV & media furniture,595,No old price,TRUE,"        TV bench,          180x41x53 cm",41,53,180
3276,80227797,BYÅS,TV & media furniture,476,SR 595,TRUE,"        TV bench,          160x42x45 cm",42,45,160
3277,90339290,FJÄLLBO,TV & media furniture,595,No old price,TRUE,"        TV bench,          150x36x54 cm",36,54,150
3278,10302295,BRUSALI,TV & media furniture,295,No old price,TRUE,"        TV bench,          120x36x62 cm",36,62,120
3279,80116600,LIATORP,TV & media furniture,745,No old price,TRUE,"        TV bench,          145x49x45 cm",49,45,145
3280,59278232,BRIMNES,TV & media furniture,1635,No old price,TRUE,"        TV storage combination/glass doors,          320x41x190 cm",41,190,320
3281,70303428,VITTSJÖ,TV & media furniture,245,No old price,TRUE,"        TV bench,          100x36x53 cm",36,53,100
3282,60245844,BESTÅ,TV & media furniture,170,No old price,TRUE,"        Frame,          120x40x38 cm",40,38,120
3283,50413526,HEMNES,TV & media furniture,995,No old price,TRUE,"        TV bench,          148x47x57 cm",47,57,148
3284,89302971,BESTÅ,TV & media furniture,2470,No old price,TRUE,"        TV storage combination,          240x42x230 cm",42,230,240
3285,40337694,BRIMNES,TV & media furniture,425,No old price,TRUE,"        TV bench,          120x41x53 cm",41,53,120
3286,30285153,LAPPLAND,TV & media furniture,695,No old price,TRUE,"        TV storage unit,          183x39x147 cm",39,147,183
3287,60239715,STOCKHOLM,TV & media furniture,1695,No old price,TRUE,"        TV bench,          160x40x50 cm",40,50,160
3288,99294560,VITTSJÖ,TV & media furniture,695,No old price,TRUE,"        TV storage combination,          202x36x175 cm",36,175,202
3289,19278210,BRIMNES,TV & media furniture,990,No old price,TRUE,"        TV storage combination,          258x41x95 cm",41,95,258
3290,10306613,BRUSALI,TV & media furniture,345,No old price,TRUE,"        TV bench,          120x36x85 cm",36,85,120
